Numero_Apogee,Prenom,Nom,Email,Genre,Age,Region,Universite,Diplome,Specialite,Annee_Etude,Note_Bac,Moyenne_Semestre_Precedent,GPA_Cumule,Nombre_Cours_Suivis,Nombre_Absences,Taux_Presence_Cours,Nombre_Travaux_Soumis,Nombre_Participations_Cours,Nombre_Visites_Bibliotheque_Mois,Heures_Etude_Hebdo,Acces_Internet,Ordinateur_Personnel,Acces_Ressources_Numeriques,Connexion_Plateforme_ELearning_Jour,Situation_Financiere,Emploi_Etudiant,Heures_Travail_Semaine,Tutorat_Suivi,Consultation_Professeur_Mois,Participation_Groupes_Etude,Niveau_Stress,Heures_Sommeil_Nuit,Activites_Sportives,Parent_Universitaire,Fratrie_Etudiant_Universite,Note_Mathematiques,Note_Sciences,Note_Theorie,Note_Pratique_TP,Note_Projets,Score_Participation_Classe,Score_Qualite_Travaux,Score_Comprehension_Concepts,Competence_Communication,Competence_Travail_Equipe,Competence_Probleme_Resolution,Competence_Gestion_Temps,Langue_Principale,Niveau_Francais,Niveau_Anglais,Motivation_Etudes,Interet_Specialite,Niveau_Competence_Academique,Score_Competence_Numerique
3778581,Aziz,Ifrah,aziz.ifrah@uaq.ac.ma,M,21,Marrakech-Safi,Université Al Quaraouiyine,Master,Droit,2,17.68,10.65,15.13,10,18,50,14,8,29,12.09,0,1,1,2,Moyen,0,0,0,4,1,3,5.11,1,0,1,14.72,14.7,11.44,6.55,14.53,2,5,3,1,2,2,5,Arabe,Avance,Avance,8,2,Excellent,92.17
3412061,Samir,Helaoui,samir.helaoui@uh2c.ac.ma,M,27,Draa-Tafilat,Université Hassan II,Diplome,Physique,4,10.07,17.07,6.86,12,18,86.3,2,6,9,12.37,1,0,1,4,Faible,0,0,0,3,0,7,5.83,1,1,1,12.33,15.52,11.48,9.9,14.61,5,4,2,3,1,3,5,Arabe,Avance,Avance,1,8,Bon,72.13
3189823,Khalid,Hunaidi,khalid.hunaidi@uae.ac.ma,M,22,Souss-Massa,Université Abdelmalek Essaadi,Diplome,IA,2,15.7,10.6,8.82,5,3,89.8,1,18,18,4.71,1,1,1,3,Bon,1,23,0,3,0,8,6.03,0,1,1,13.12,10.38,7.22,13.61,17.34,5,5,1,5,4,3,3,Amazigh,Basique,Intermediaire,3,2,Bon,74.69
3210920,Jihane,Husam,jihane.husam@um5.ac.ma,F,28,Guelmim-Oued-Noun,Université Mohammed V,Diplome,Chimie,4,16.4,9.56,12.52,6,13,84.51,5,11,21,10.07,1,0,0,0,Moyen,1,9,0,0,1,9,6.43,0,1,0,7.05,11.44,8.44,13.55,7.44,1,1,5,2,1,1,1,Francais,Intermediaire,Basique,8,2,Bon,73.77
3955233,Samira,Ghouti,samira.ghouti@usmba.ac.ma,F,20,Draa-Tafilat,Université Sidi Mohamed Ben Abdellah,Diplome,Droit,3,17.31,10.8,7.67,14,4,58.18,14,12,24,8.57,0,1,1,5,Moyen,1,13,0,0,0,4,7.9,1,0,0,14.26,14.2,8.23,11.72,6.83,4,2,5,5,2,1,3,Arabe,Avance,Intermediaire,8,2,Bon,71.77
3608811,Amina,Houmaidi,amina.houmaidi@uca.ac.ma,F,21,Fez-Meknes,Université Cadi Ayyad,Diplome,Mathematiques,4,15.44,13.89,16.43,10,24,95.89,7,16,7,12.21,0,1,1,0,Moyen,0,0,1,5,1,9,9.99,0,1,1,10.87,10.82,14.39,10.75,7.3,2,2,2,1,2,1,5,Francais,Avance,Basique,9,9,Excellent,97.46
3193852,Aisha,Huskier,aisha.huskier@usmba.ac.ma,F,20,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Master,Droit,1,14.33,10.97,8.51,13,17,87.8,9,14,29,17.24,0,0,1,2,Moyen,0,0,0,5,1,8,6.95,0,0,1,10.26,14.93,13.94,11.07,8.5,4,5,2,5,5,1,3,Arabe,Intermediaire,Basique,7,9,Excellent,81.48
3908102,Zohra,Imran,zohra.imran@usmba.ac.ma,F,30,Casablanca-Settat,Université Sidi Mohamed Ben Abdellah,Diplome,Informatique,4,12.4,12.49,13.77,15,30,70.0,4,19,4,19.1,1,1,1,0,Faible,0,0,0,1,0,9,7.83,1,1,0,16.09,6.43,9.47,13.75,15.73,3,1,4,4,3,4,3,Francais,Intermediaire,Avance,9,5,Excellent,96.39
3369702,Karim,Fakhri,karim.fakhri@uh2c.ac.ma,F,23,Draa-Tafilat,Université Hassan II,Diplome,IA,1,15.33,9.75,13.44,9,18,88.06,6,4,24,15.77,1,1,0,3,Moyen,0,0,1,1,0,3,7.55,1,1,1,14.09,16.59,12.41,11.3,6.75,4,2,1,2,4,4,2,Francais,Basique,Intermediaire,8,1,Excellent,93.2
3313416,Karim,Douiri,karim.douiri@uae.ac.ma,F,20,Tanger-Asifa,Université Abdelmalek Essaadi,Diplome,Droit,2,14.0,16.12,8.85,10,13,71.83,3,15,23,7.05,0,1,0,0,Bon,1,18,0,4,0,1,8.49,1,1,1,11.43,14.13,7.75,13.02,6.8,2,2,1,1,1,2,3,Amazigh,Basique,Intermediaire,6,6,Excellent,75.2
3941250,Ali,Imaidi,ali.imaidi@uh2c.ac.ma,M,29,Beni-Mellal-Khenifra,Université Hassan II,Licence,Ingenierie,4,12.05,12.4,11.71,10,26,88.89,13,11,25,14.68,0,1,0,4,Moyen,1,20,1,0,0,8,7.04,1,0,1,12.25,16.16,12.62,15.8,9.42,5,1,1,2,1,5,5,Arabe,Basique,Intermediaire,6,9,Excellent,75.97
3214800,Zahra,Iman,zahra.iman@uh2c.ac.ma,F,26,Casablanca-Settat,Université Hassan II,Licence,Chimie,4,17.65,12.71,11.9,9,5,96.97,6,17,15,12.28,0,0,1,3,Faible,1,16,1,5,0,3,6.77,0,0,1,9.17,13.85,8.5,9.72,13.96,3,2,1,4,4,4,1,Arabe,Intermediaire,Avance,5,5,Excellent,79.77
3629961,Adil,Husam,adil.husam@uca.ac.ma,M,22,Guelmim-Oued-Noun,Université Cadi Ayyad,Licence,Droit,2,17.8,8.58,13.89,7,21,69.74,11,16,2,5.18,0,0,0,5,Moyen,0,0,0,4,0,9,5.96,0,1,1,7.16,12.86,12.36,10.18,15.07,1,2,3,4,3,2,2,Amazigh,Avance,Intermediaire,1,4,Excellent,86.56
3516734,Jihane,Ikhlas,jihane.ikhlas@uaq.ac.ma,F,24,Tanger-Asifa,Université Al Quaraouiyine,Licence,Droit,2,16.34,11.99,11.11,11,15,100,5,13,21,15.07,0,0,0,1,Moyen,1,8,1,3,1,1,9.68,1,1,0,11.49,10.34,8.91,11.92,13.44,5,2,3,2,1,4,5,Arabe,Basique,Intermediaire,6,7,Excellent,80.88
3744385,Rana,Bennis,rana.bennis@usmba.ac.ma,F,26,Casablanca-Settat,Université Sidi Mohamed Ben Abdellah,Licence,Physique,4,14.59,12.09,9.98,8,25,52.5,9,17,1,11.77,1,0,1,5,Moyen,0,0,0,4,0,4,7.25,0,0,0,13.36,15.32,9.83,14.19,14.3,2,3,4,5,5,5,4,Amazigh,Avance,Basique,5,7,Excellent,75.53
3706953,Tariq,Ettefagh,tariq.ettefagh@uh2c.ac.ma,M,21,Guelmim-Oued-Noun,Université Hassan II,Master,Ingenierie,2,14.43,11.12,10.81,13,6,50,14,1,24,8.68,0,1,1,3,Bon,0,0,0,4,1,5,7.15,1,1,1,10.53,9.73,14.19,14.59,10.02,3,5,1,5,5,1,2,Amazigh,Basique,Basique,9,2,Excellent,76.44
3168752,Hicham,Bennani,hicham.bennani@usmba.ac.ma,M,18,Casablanca-Settat,Université Sidi Mohamed Ben Abdellah,Master,Informatique,3,8,8.74,7.61,12,7,68.42,8,15,7,6.83,0,1,0,2,Faible,0,0,1,0,1,4,2.48,0,0,0,14.09,18.71,13.76,11.07,11.03,4,2,4,4,4,2,1,Arabe,Avance,Intermediaire,2,4,Bon,68.28
3339649,Rania,Husly,rania.husly@um5.ac.ma,F,29,Rabat-Sale-Kenitra,Université Mohammed V,Diplome,Digital,2,15.0,13.91,11.16,15,2,100,9,9,14,3.79,1,0,0,2,Faible,1,24,1,5,0,4,3.59,1,1,0,14.39,14.35,8.58,16.63,7.5,4,5,2,2,1,5,2,Amazigh,Avance,Intermediaire,2,9,Excellent,77.08
3688525,Zohra,Husam,zohra.husam@uh2c.ac.ma,F,19,Marrakech-Safi,Université Hassan II,Diplome,Mathematiques,1,12.47,8.29,13.01,5,10,94.34,3,2,10,21.19,1,0,1,4,Bon,1,13,0,0,0,4,7.24,1,0,0,7.47,16.55,8.44,14.73,12.08,2,1,1,5,3,1,4,Amazigh,Intermediaire,Basique,1,6,Excellent,84.49
3937353,Maryam,Imrani,maryam.imrani@usmba.ac.ma,F,20,Casablanca-Settat,Université Sidi Mohamed Ben Abdellah,Master,Digital,3,12.36,15.36,12.23,9,9,70.15,7,4,15,11.06,1,0,0,5,Bon,0,0,1,2,1,7,5.01,1,1,1,8.54,8.09,8.47,11.0,10.09,1,4,2,3,5,4,2,Arabe,Avance,Basique,4,5,Excellent,84.75
3999046,Youssef,Serfaty,youssef.serfaty@uaq.ac.ma,M,30,Casablanca-Settat,Université Al Quaraouiyine,Licence,Digital,3,17.56,14.55,13.58,14,14,68.29,3,5,11,11.1,1,0,0,5,Faible,1,5,0,0,0,8,7.0,0,1,1,16.5,18.76,11.92,13.0,16.9,4,3,4,4,1,4,3,Arabe,Intermediaire,Intermediaire,4,5,Excellent,86.66
3608367,Nadia,Hungari,nadia.hungari@uae.ac.ma,F,25,Casablanca-Settat,Université Abdelmalek Essaadi,Diplome,Economie,4,11.36,11.86,12.4,8,5,65.91,10,4,6,14.12,1,0,0,1,Moyen,0,0,0,2,0,4,6.96,1,1,0,7.22,12.68,11.91,11.16,10.42,5,2,1,4,5,2,4,Amazigh,Avance,Avance,3,8,Excellent,86.21
3507562,Fouad,Ilahi,fouad.ilahi@uae.ac.ma,M,18,Guelmim-Oued-Noun,Université Abdelmalek Essaadi,Licence,Mathematiques,4,11.39,11.5,12.48,12,8,98.0,5,16,27,25.21,0,1,0,5,Moyen,1,6,1,1,1,3,9.24,1,0,1,15.41,14.29,9.02,16.93,10.7,4,1,1,5,2,5,5,Arabe,Intermediaire,Intermediaire,1,1,Excellent,94.6
3179991,Nadia,Huscai,nadia.huscai@uca.ac.ma,F,23,Laayoune-Sakia-Hamra,Université Cadi Ayyad,Diplome,Physique,4,13.94,13.41,13.26,13,29,76.92,2,1,29,36.46,1,1,0,2,Faible,0,0,1,3,0,4,4.76,0,1,1,7.17,16.02,14.99,10.06,14.27,2,4,2,2,2,3,2,Amazigh,Basique,Basique,1,5,Excellent,94.03
3702179,Zohra,Ikhlas,zohra.ikhlas@uh2c.ac.ma,F,28,Souss-Massa,Université Hassan II,Licence,Chimie,2,8,8.73,7.96,9,10,62.0,5,20,13,21.5,0,1,0,1,Bon,1,12,1,2,1,2,8.8,1,1,1,8.83,12.7,7.06,13.87,12.58,3,2,1,1,1,1,4,Arabe,Basique,Avance,9,3,Bon,72.47
3731225,Jamal,Ilyass,jamal.ilyass@uaq.ac.ma,M,18,Rabat-Sale-Kenitra,Université Al Quaraouiyine,Master,Ingenierie,3,10.13,7.63,8.56,7,13,75.0,7,12,27,21.93,1,1,1,0,Bon,0,0,0,5,1,2,9.51,0,1,0,8.06,11.53,12.5,9.96,12.7,3,1,3,4,2,3,2,Amazigh,Avance,Intermediaire,8,7,Excellent,75.93
3967929,Ibrahim,Ignjatovic,ibrahim.ignjatovic@uaq.ac.ma,M,25,Laayoune-Sakia-Hamra,Université Al Quaraouiyine,Diplome,Digital,4,16.96,8.69,13.21,9,7,63.29,6,12,19,13.28,1,0,0,4,Moyen,0,0,1,2,1,4,5.55,1,1,1,8.27,13.46,9.43,9.41,11.53,4,2,2,1,1,4,2,Francais,Intermediaire,Basique,8,2,Excellent,85.49
3158662,Walid,Houbiche,walid.houbiche@uca.ac.ma,M,25,Tanger-Asifa,Université Cadi Ayyad,Licence,Mathematiques,3,11.37,12.24,10.13,5,15,88.73,5,19,30,7.9,0,0,1,4,Faible,0,0,0,3,0,1,8.92,0,0,0,9.8,7.18,8.47,10.42,13.29,5,5,3,5,2,1,4,Francais,Intermediaire,Avance,4,4,Bon,74.84
3330449,Laila,Idrissi,laila.idrissi@uh2c.ac.ma,F,24,Rabat-Sale-Kenitra,Université Hassan II,Licence,Chimie,1,10.5,11.61,14.08,10,1,97.92,10,19,23,13.58,0,1,1,2,Moyen,1,15,1,5,0,5,5.54,1,1,1,12.17,13.38,9.47,14.48,14.22,2,4,2,3,5,1,3,Arabe,Intermediaire,Basique,1,8,Excellent,89.2
3616918,Layla,Imanuel,layla.imanuel@usmba.ac.ma,F,21,Fez-Meknes,Université Sidi Mohamed Ben Abdellah,Diplome,Droit,3,12.27,10.65,13.23,7,24,82.93,3,8,15,18.37,0,0,1,4,Bon,1,25,0,4,0,6,8.15,0,0,0,10.23,9.88,10.45,8.12,11.45,2,5,1,1,2,3,1,Amazigh,Basique,Intermediaire,1,4,Excellent,82.54
3298769,Salma,Harami,salma.harami@uca.ac.ma,F,20,Beni-Mellal-Khenifra,Université Cadi Ayyad,Master,Biologie,4,10.76,12.98,9.24,13,8,65.33,8,0,19,8.28,1,1,1,5,Bon,1,21,1,1,0,3,9.68,1,1,0,5.36,14.68,14.72,8.06,11.1,3,5,1,1,1,2,1,Francais,Avance,Intermediaire,9,8,Excellent,76.66
3502055,Adil,Serfaty,adil.serfaty@uh2c.ac.ma,M,23,Laayoune-Sakia-Hamra,Université Hassan II,Master,Chimie,2,10.99,12.0,12.56,15,16,66.18,13,2,9,1.16,0,1,1,1,Bon,1,12,0,2,0,2,6.22,0,1,0,14.4,10.51,14.31,8.49,10.05,5,3,2,1,5,2,2,Francais,Intermediaire,Intermediaire,9,3,Bon,72.22
3642103,Jawad,Inani,jawad.inani@um5.ac.ma,M,28,Casablanca-Settat,Université Mohammed V,Master,Chimie,2,12.43,7.6,12.98,13,24,69.23,6,20,3,18.23,0,0,0,5,Bon,1,15,1,5,0,6,7.47,1,1,1,17.25,14.63,10.16,12.6,11.1,1,3,5,5,4,5,5,Francais,Intermediaire,Intermediaire,2,5,Excellent,91.84
3811435,Jihane,Humeida,jihane.humeida@uae.ac.ma,F,19,Laayoune-Sakia-Hamra,Université Abdelmalek Essaadi,Master,Economie,2,13.04,14.92,15.79,15,19,72.31,8,3,25,11.18,0,1,0,3,Bon,0,0,1,1,1,4,9.16,1,0,1,12.31,15.96,12.13,6.7,12.05,4,4,4,3,1,4,1,Arabe,Basique,Intermediaire,8,9,Excellent,90.87
3533757,Yasmine,Hersi,yasmine.hersi@uae.ac.ma,F,25,Laayoune-Sakia-Hamra,Université Abdelmalek Essaadi,Master,Mathematiques,2,13.29,11.46,10.58,15,15,91.67,10,11,18,16.8,1,0,0,1,Faible,0,0,1,0,0,9,4.34,1,0,1,11.64,11.6,9.05,12.1,14.66,4,2,2,2,3,2,1,Francais,Intermediaire,Basique,9,1,Excellent,87.54
3688098,Samir,Filali,samir.filali@uae.ac.ma,M,23,Beni-Mellal-Khenifra,Université Abdelmalek Essaadi,Diplome,Biologie,2,15.52,10.92,10.99,7,13,90.91,14,1,8,6.64,0,0,1,1,Moyen,1,19,1,5,0,2,6.94,1,0,0,15.84,6.27,13.99,11.56,7.26,1,3,2,4,2,4,1,Francais,Intermediaire,Basique,4,6,Excellent,79.24
3696254,Fouad,Azzouz,fouad.azzouz@uh2c.ac.ma,M,20,Rabat-Sale-Kenitra,Université Hassan II,Licence,IA,1,16.72,14.43,8.79,11,29,70.97,14,11,12,5.99,0,0,1,5,Moyen,1,24,0,5,1,5,6.28,0,0,1,12.96,10.76,13.02,12.28,7.23,4,2,4,3,2,3,1,Amazigh,Intermediaire,Basique,2,3,Bon,74.11
3140802,Fatima,Huskier,fatima.huskier@um5.ac.ma,F,22,Laayoune-Sakia-Hamra,Université Mohammed V,Licence,Ingenierie,1,15.26,9.36,9.19,10,0,60.94,5,9,5,8.3,0,1,0,1,Faible,0,0,0,5,1,3,5.79,0,0,1,13.22,11.27,13.66,9.93,13.46,2,1,4,3,3,2,3,Francais,Basique,Basique,5,4,Bon,74.48
3555332,Hicham,Zahra,hicham.zahra@uca.ac.ma,M,18,Casablanca-Settat,Université Cadi Ayyad,Master,Chimie,3,10.84,15.59,10.15,13,28,50,1,10,2,15.5,0,1,0,5,Bon,1,9,0,4,0,2,7.23,1,1,0,11.5,13.73,8.39,15.49,13.6,5,3,4,4,1,2,5,Amazigh,Avance,Basique,8,2,Excellent,76.75
3888501,Zohra,Oufkir,zohra.oufkir@uca.ac.ma,F,21,Beni-Mellal-Khenifra,Université Cadi Ayyad,Master,Digital,1,15.44,11.22,12.57,13,29,58.73,9,1,1,13.39,1,0,1,2,Bon,1,9,1,2,0,2,9.48,0,0,1,8.94,9.4,14.82,13.9,14.0,3,1,3,3,4,5,3,Francais,Intermediaire,Intermediaire,7,3,Excellent,82.03
3868517,Nadia,Elmi,nadia.elmi@uca.ac.ma,F,23,Guelmim-Oued-Noun,Université Cadi Ayyad,Licence,Mathematiques,1,15.59,16.44,12.18,7,6,63.27,5,17,19,14.38,0,0,0,3,Moyen,1,17,1,0,0,9,7.98,1,1,0,5.75,13.81,11.23,12.13,12.37,5,3,4,4,1,2,1,Arabe,Basique,Avance,4,6,Excellent,84.11
3493272,Zahra,Hanania,zahra.hanania@um5.ac.ma,F,26,Draa-Tafilat,Université Mohammed V,Master,Informatique,1,15.01,7.01,10.73,15,29,53.85,3,2,7,20.92,0,0,1,3,Bon,1,20,0,2,0,6,6.23,0,1,0,10.72,13.06,13.57,7.38,14.55,5,5,4,3,3,4,5,Arabe,Avance,Basique,9,6,Excellent,77.31
3913045,Laila,Fakhri,laila.fakhri@uaq.ac.ma,F,28,Marrakech-Safi,Université Al Quaraouiyine,Master,IA,2,15.53,9.68,10.32,5,26,50.88,10,7,26,28.49,1,0,0,0,Faible,0,0,1,1,0,8,7.61,1,0,0,18.61,13.11,16.28,12.32,16.52,2,5,2,1,1,1,1,Arabe,Avance,Intermediaire,5,8,Excellent,85.82
3937346,Nasir,Ibrahimi,nasir.ibrahimi@usmba.ac.ma,M,30,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Licence,Digital,1,13.25,7.71,7.78,5,5,82.89,9,7,8,9.49,1,0,1,5,Bon,1,20,0,3,1,9,7.22,0,1,0,13.88,13.72,13.83,8.6,12.34,1,1,1,2,3,2,4,Arabe,Intermediaire,Avance,2,3,Bon,69.11
3880544,Aziz,Bennani,aziz.bennani@uae.ac.ma,M,26,Marrakech-Safi,Université Abdelmalek Essaadi,Licence,Mathematiques,2,14.66,14.2,10.53,9,5,54.9,9,14,26,14.98,0,0,0,0,Moyen,1,7,1,1,1,6,5.68,0,1,1,11.68,14.9,11.17,12.31,12.68,3,3,1,2,1,2,3,Arabe,Avance,Basique,6,5,Excellent,82.79
3846744,Leila,Azzouz,leila.azzouz@uae.ac.ma,F,19,Marrakech-Safi,Université Abdelmalek Essaadi,Licence,IA,4,8.51,13.74,11.91,14,3,57.45,13,0,0,22.88,0,0,0,3,Moyen,1,6,1,5,0,7,7.76,0,1,1,15.14,13.79,7.79,13.73,13.53,1,4,3,5,3,3,4,Amazigh,Intermediaire,Intermediaire,5,5,Excellent,80.98
3288896,Walid,Idrissi,walid.idrissi@um5.ac.ma,M,25,Laayoune-Sakia-Hamra,Université Mohammed V,Master,Biologie,2,12.88,12.78,10.99,11,23,70.0,13,9,17,14.86,1,0,0,1,Moyen,1,11,0,2,0,7,7.18,1,0,0,7.72,13.28,10.89,14.36,14.1,1,4,1,4,3,5,5,Arabe,Basique,Basique,1,1,Excellent,80.53
3344036,Ali,Helaoui,ali.helaoui@uae.ac.ma,M,30,Souss-Massa,Université Abdelmalek Essaadi,Master,Physique,1,12.41,10.55,12.79,9,7,65.15,12,16,18,16.47,1,0,0,2,Moyen,0,0,0,1,0,7,5.42,1,0,0,18.99,13.45,11.79,15.02,15.73,2,4,1,2,2,1,5,Arabe,Intermediaire,Intermediaire,7,2,Excellent,87.67
3538995,Tariq,Ikhlas,tariq.ikhlas@uaq.ac.ma,M,25,Guelmim-Oued-Noun,Université Al Quaraouiyine,Licence,Mathematiques,3,14.52,10.49,12.36,9,22,83.08,8,10,1,7.93,0,1,0,5,Moyen,1,7,1,0,1,2,8.17,0,1,1,14.76,13.77,13.15,13.09,8.75,5,4,4,3,3,5,3,Amazigh,Intermediaire,Basique,8,9,Excellent,82.8
3610677,Maryam,Hamidoune,maryam.hamidoune@usmba.ac.ma,F,27,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Diplome,Chimie,2,11.6,12.97,12.46,9,0,50,11,5,21,22.51,1,1,0,3,Faible,1,24,0,4,1,3,3.93,0,0,1,13.72,12.74,14.78,9.29,20,3,3,2,3,4,3,5,Arabe,Intermediaire,Avance,5,1,Excellent,87.99
3571390,Zahra,Imaidi,zahra.imaidi@uh2c.ac.ma,F,30,Tanger-Asifa,Université Hassan II,Licence,Biologie,4,19.54,13.09,12.4,11,8,82.05,5,4,17,20.25,1,0,0,1,Faible,1,12,0,0,1,1,8.04,0,1,0,14.16,16.04,14.5,11.19,10.49,1,3,5,3,2,4,3,Arabe,Basique,Intermediaire,3,8,Excellent,81.91
3347490,Ibrahim,Hamidoune,ibrahim.hamidoune@um5.ac.ma,M,30,Guelmim-Oued-Noun,Université Mohammed V,Master,Physique,3,16.88,13.93,10.02,13,2,50,3,1,0,35.64,1,1,0,1,Moyen,0,0,0,3,0,3,4.65,0,0,1,11.73,19.65,13.46,19.53,14.03,5,1,5,4,4,3,4,Amazigh,Intermediaire,Basique,1,6,Excellent,85.16
3991245,Ibrahim,Ettefagh,ibrahim.ettefagh@uh2c.ac.ma,M,21,Guelmim-Oued-Noun,Université Hassan II,Master,IA,3,14.05,13.5,10.46,15,16,95.74,5,14,12,14.61,1,1,0,5,Bon,1,22,1,1,1,5,5.49,1,0,1,14.52,12.28,10.52,12.03,10.48,3,1,1,4,1,5,2,Arabe,Avance,Avance,5,2,Excellent,75.82
3866260,Ali,Gharib,ali.gharib@um5.ac.ma,M,19,Guelmim-Oued-Noun,Université Mohammed V,Master,Digital,1,15.67,10.65,12.63,7,4,76.06,4,18,3,11.62,0,1,1,5,Bon,1,19,0,5,1,1,6.82,1,0,1,5.56,16.53,12.58,14.65,18.21,4,2,1,4,4,5,3,Arabe,Intermediaire,Basique,8,5,Excellent,80.64
3211434,Yasmine,Benmaya,yasmine.benmaya@uae.ac.ma,F,29,Guelmim-Oued-Noun,Université Abdelmalek Essaadi,Master,Informatique,3,11.34,11.74,8.37,10,7,83.33,11,2,3,16.24,1,1,0,3,Bon,0,0,0,5,1,9,5.21,0,0,0,6.86,9.65,11.8,12.15,15.45,3,3,1,3,5,2,5,Francais,Basique,Avance,9,2,Excellent,86.23
3717535,Hicham,Idrissi,hicham.idrissi@uae.ac.ma,M,25,Rabat-Sale-Kenitra,Université Abdelmalek Essaadi,Licence,Chimie,2,8,13.23,11.01,9,6,68.25,13,8,2,6.54,0,0,1,5,Faible,0,0,1,4,1,5,7.82,1,0,0,12.29,11.89,9.9,11.75,12.19,3,5,4,2,5,4,3,Amazigh,Basique,Avance,5,4,Excellent,80.16
3767265,Imane,Ifrah,imane.ifrah@uaq.ac.ma,F,25,Guelmim-Oued-Noun,Université Al Quaraouiyine,Licence,Ingenierie,4,16.86,13.66,14.1,10,30,60.81,5,2,15,13.18,0,0,0,2,Bon,0,0,0,2,0,4,5.3,1,0,1,10.9,14.88,9.96,14.95,9.75,3,2,4,2,1,4,1,Amazigh,Intermediaire,Avance,4,5,Excellent,89.65
3820481,Samira,Oufkir,samira.oufkir@uca.ac.ma,F,20,Rabat-Sale-Kenitra,Université Cadi Ayyad,Diplome,Biologie,4,11.68,16.02,8.51,13,17,71.25,15,9,6,14.18,0,0,1,5,Faible,0,0,1,5,0,6,7.35,1,1,1,13.83,9.47,8.94,11.73,9.78,4,5,4,5,4,1,2,Amazigh,Intermediaire,Basique,1,4,Excellent,79.39
3515921,Zahra,Hamidoune,zahra.hamidoune@uae.ac.ma,F,24,Beni-Mellal-Khenifra,Université Abdelmalek Essaadi,Licence,Informatique,2,16.57,14.82,12.73,7,3,54.39,14,3,13,21.4,0,1,1,1,Faible,1,20,1,5,1,2,6.54,1,1,0,18.62,12.61,10.79,11.25,7.28,5,2,4,4,4,4,4,Arabe,Intermediaire,Basique,9,6,Excellent,85.18
3476215,Imane,Inani,imane.inani@uae.ac.ma,F,21,Draa-Tafilat,Université Abdelmalek Essaadi,Master,Ingenierie,4,16.67,9.68,10.57,8,9,50,2,14,9,33.81,0,1,1,0,Moyen,0,0,0,4,0,3,6.62,1,1,0,9.87,13.1,9.55,12.42,11.8,5,1,3,4,5,5,5,Arabe,Basique,Avance,9,9,Excellent,82.33
3913881,Dina,Imadeddine,dina.imadeddine@usmba.ac.ma,F,29,Draa-Tafilat,Université Sidi Mohamed Ben Abdellah,Master,Physique,3,12.02,7.21,11.65,14,7,59.65,14,17,19,29.99,1,0,0,0,Faible,1,6,1,1,1,7,8.01,1,0,1,10.97,11.06,12.15,9.35,10.73,4,4,1,3,3,1,1,Arabe,Basique,Avance,9,1,Excellent,87.44
3603893,Adil,Hijazi,adil.hijazi@uca.ac.ma,M,20,Marrakech-Safi,Université Cadi Ayyad,Master,Chimie,2,17.27,12.01,12.14,14,0,85.48,7,18,10,22.31,1,0,0,1,Faible,0,0,0,0,0,6,8.75,0,1,0,13.47,11.31,7.53,13.92,13.25,2,2,3,2,4,5,2,Arabe,Intermediaire,Intermediaire,4,3,Excellent,93.39
3347191,Leila,Inani,leila.inani@um5.ac.ma,F,23,Guelmim-Oued-Noun,Université Mohammed V,Diplome,Physique,1,13.55,10.98,12.51,8,2,57.89,3,8,27,26.21,0,1,0,0,Moyen,1,7,1,4,0,2,4.22,1,0,0,9.78,13.0,12.98,6.36,9.35,2,4,2,5,4,3,3,Amazigh,Avance,Basique,6,6,Excellent,85.41
3194543,Nasir,Imadeddine,nasir.imadeddine@uaq.ac.ma,M,30,Fez-Meknes,Université Al Quaraouiyine,Licence,Informatique,3,14.05,12.3,9.42,6,29,90.48,5,8,29,5.64,1,0,1,3,Bon,1,25,1,3,0,1,8.21,0,1,1,14.21,12.04,17.19,5,18.17,5,3,1,3,1,5,1,Amazigh,Intermediaire,Basique,2,4,Excellent,77.06
3416040,Jamal,Oufkir,jamal.oufkir@uae.ac.ma,M,19,Marrakech-Safi,Université Abdelmalek Essaadi,Master,Droit,2,12.63,13.16,7.18,9,29,50,3,7,5,19.16,0,0,0,4,Bon,1,10,1,5,0,2,6.41,0,1,0,12.2,10.31,10.88,17.59,5.62,2,4,2,2,2,5,5,Arabe,Intermediaire,Basique,1,7,Excellent,75.66
3865072,Zahra,Humeida,zahra.humeida@uaq.ac.ma,F,24,Marrakech-Safi,Université Al Quaraouiyine,Diplome,Ingenierie,1,14.53,9.64,13.28,12,10,91.07,13,4,5,7.07,1,1,1,4,Bon,0,0,1,0,1,4,6.48,0,1,1,9.49,11.7,10.91,14.64,15.14,1,3,3,4,3,4,3,Amazigh,Avance,Intermediaire,9,4,Excellent,77.93
3123624,Rana,Imboden,rana.imboden@uh2c.ac.ma,F,25,Souss-Massa,Université Hassan II,Master,Ingenierie,1,18.43,9.9,14.92,11,13,78.48,11,3,15,11.57,0,0,0,3,Faible,1,8,1,1,0,1,5.62,1,1,1,11.32,10.88,11.97,8.78,12.8,3,2,3,5,3,5,2,Francais,Basique,Avance,7,9,Excellent,79.11
